battle_id,winner_username,outcome_label,turns,player1_team_species,player2_team_species
battle-gen9randombattle-639,RuleBasedPlayer 1,RuleBasedPlayer,15,"['chiyu', 'glastrier', 'orthworm', 'espeon', 'toucannon', 'oranguru']","['cyclizar', 'avalugghisui', 'greedent', 'clefable', 'tornadus', 'granbull']"
battle-gen9randombattle-640,RuleBasedPlayer 1,RuleBasedPlayer,20,"['greninja', 'chimecho', 'sinistchamasterpiece', 'reshiram', 'crawdaunt', 'probopass']","['glimmora', 'urshifurapidstrike', 'ironhands', 'squawkabillyblue', 'grumpig', 'carbink']"
battle-gen9randombattle-641,RuleBasedPlayer 1,RuleBasedPlayer,56,"['tropius', 'slowbro', 'sandyshocks', 'pyroar', 'dialga', 'vigoroth']","['okidogi', 'meloetta', 'phione', 'latias', 'sandaconda', 'chienpao']"
battle-gen9randombattle-642,RandomPlayer 1,RandomPlayer,24,"['minun', 'sneasler', 'hitmonlee', 'ironbundle', 'typhlosion', 'bombirdier']","['whiscash', 'glastrier', 'enamorus', 'darkrai', 'pikachuworld', 'rotommow']"
battle-gen9randombattle-643,RuleBasedPlayer 1,RuleBasedPlayer,26,"['dudunsparcethreesegment', 'oricorio', 'braviary', 'darkrai', 'magearnaoriginal', 'lunala']","['cetitan', 'walkingwake', 'chienpao', 'chimecho', 'ironthorns', 'swanna']"
battle-gen9randombattle-644,RuleBasedPlayer 1,RuleBasedPlayer,47,"['raichualola', 'gougingfire', 'illumise', 'floatzel', 'pikachualola', 'bellossom']","['pincurchin', 'floatzel', 'probopass', 'gardevoir', 'minior', 'deoxys']"
battle-gen9randombattle-645,RuleBasedPlayer 1,RuleBasedPlayer,13,"['taurospaldeacombat', 'malamar', 'minior', 'hitmonlee', 'espathra', 'piloswine']","['sandyshocks', 'smeargle', 'snorlax', 'piloswine', 'zekrom', 'deoxysspeed']"
battle-gen9randombattle-646,RuleBasedPlayer 1,RuleBasedPlayer,29,"['sinistcha', 'indeedeef', 'gardevoir', 'manaphy', 'arceuselectric', 'sneasler']","['lugia', 'glalie', 'maushold', 'tauros', 'greattusk', 'zebstrika']"
battle-gen9randombattle-647,RandomPlayer 1,RandomPlayer,132,"['meowscarada', 'ragingbolt', 'snorlax', 'volcanion', 'trevenant', 'blissey']","['landorustherian', 'persian', 'oricoriopompom', 'heatran', 'misdreavus', 'haxorus']"
battle-gen9randombattle-648,RuleBasedPlayer 1,RuleBasedPlayer,31,"['sneasler', 'cryogonal', 'sandaconda', 'weezing', 'hippowdon', 'hariyama']","['porygon2', 'crawdaunt', 'palafinhero', 'dragonite', 'camerupt', 'zamazentacrowned']"
battle-gen9randombattle-649,RandomPlayer 1,RandomPlayer,33,"['galvantula', 'whiscash', 'stonjourner', 'breloom', 'krookodile', 'lucario']","['rotommow', 'taurospaldeaaqua', 'ceruledge', 'donphan', 'golem', 'hatterene']"
battle-gen9randombattle-650,RuleBasedPlayer 1,RuleBasedPlayer,31,"['honchkrow', 'metagross', 'sandaconda', 'wochien', 'bellibolt', 'fluttermane']","['ironjugulis', 'gengar', 'basculegionf', 'fezandipiti', 'ditto', 'vespiquen']"
battle-gen9randombattle-651,RuleBasedPlayer 1,RuleBasedPlayer,53,"['ironjugulis', 'phione', 'persianalola', 'palafin', 'arcaninehisui', 'dialgaorigin']","['palafin', 'gumshoos', 'dachsbun', 'politoed', 'falinks', 'porygon2']"
battle-gen9randombattle-652,RuleBasedPlayer 1,RuleBasedPlayer,44,"['weavile', 'bellossom', 'mandibuzz', 'wigglytuff', 'carbink', 'golurk']","['sneasler', 'regidrago', 'lugia', 'conkeldurr', 'overqwil', 'bastiodon']"
battle-gen9randombattle-653,RuleBasedPlayer 1,RuleBasedPlayer,27,"['mew', 'salazzle', 'indeedee', 'basculin', 'regirock', 'hydrapple']","['archaludon', 'hoopaunbound', 'baxcalibur', 'tauros', 'clefable', 'basculegion']"
battle-gen9randombattle-654,RuleBasedPlayer 1,RuleBasedPlayer,34,"['chiyu', 'zekrom', 'dewgong', 'swanna', 'hydrapple', 'porygonz']","['haxorus', 'stonjourner', 'bronzong', 'malamar', 'crawdaunt', 'yanmega']"
battle-gen9randombattle-655,RuleBasedPlayer 1,RuleBasedPlayer,34,"['hariyama', 'misdreavus', 'duraludon', 'hooh', 'keldeoresolute', 'arboliva']","['ironjugulis', 'froslass', 'tinglu', 'hitmonchan', 'gyarados', 'dudunsparcethreesegment']"
battle-gen9randombattle-656,RuleBasedPlayer 1,RuleBasedPlayer,30,"['toxtricity', 'toxapex', 'emboar', 'hatterene', 'sunflora', 'latios']","['shaymin', 'girafarig', 'basculinbluestriped', 'rotomfrost', 'kingdra', 'taurospaldeacombat']"
battle-gen9randombattle-657,RuleBasedPlayer 1,RuleBasedPlayer,41,"['milotic', 'noivern', 'medicham', 'breloom', 'alcremierubyswirl', 'salazzle']","['urshifurapidstrike', 'tornadustherian', 'reshiram', 'spectrier', 'overqwil', 'entei']"
battle-gen9randombattle-658,RuleBasedPlayer 1,RuleBasedPlayer,52,"['serperior', 'milotic', 'greedent', 'rhyperior', 'clawitzer', 'oricorio']","['persianalola', 'snorlax', 'hydreigon', 'hatterene', 'noctowl', 'passimian']"
battle-gen9randombattle-659,RuleBasedPlayer 1,RuleBasedPlayer,15,"['meowscarada', 'hitmontop', 'haxorus', 'ariados', 'cobalion', 'terapagos']","['appletun', 'arceuselectric', 'milotic', 'ogerponhearthflame', 'floatzel', 'munkidori']"
battle-gen9randombattle-660,RuleBasedPlayer 1,RuleBasedPlayer,26,"['crabominable', 'screamtail', 'baxcalibur', 'dudunsparcethreesegment', 'decidueye', 'leafeon']","['emboar', 'pecharunt', 'perrserker', 'mismagius', 'ditto', 'girafarig']"
battle-gen9randombattle-661,RuleBasedPlayer 1,RuleBasedPlayer,38,"['pincurchin', 'ceruledge', 'talonflame', 'jumpluff', 'gardevoir', 'brutebonnet']","['dudunsparcethreesegment', 'cloyster', 'munkidori', 'terrakion', 'chimecho', 'talonflame']"
battle-gen9randombattle-662,RuleBasedPlayer 1,RuleBasedPlayer,22,"['honchkrow', 'plusle', 'golduck', 'ogerpon', 'squawkabillyblue', 'urshifu']","['lapras', 'espathra', 'altaria', 'keldeoresolute', 'gardevoir', 'vespiquen']"
battle-gen9randombattle-663,RuleBasedPlayer 1,RuleBasedPlayer,23,"['enamorus', 'brambleghast', 'emboar', 'mesprit', 'dunsparce', 'skuntank']","['coalossal', 'piloswine', 'abomasnow', 'mukalola', 'grumpig', 'reshiram']"
battle-gen9randombattle-664,RuleBasedPlayer 1,RuleBasedPlayer,36,"['braviary', 'noivern', 'lapras', 'venusaur', 'quaquaval', 'solgaleo']","['ogerponcornerstone', 'poliwrath', 'blissey', 'glimmora', 'quaquaval', 'hoopaunbound']"
battle-gen9randombattle-665,RuleBasedPlayer 1,RuleBasedPlayer,14,"['torterra', 'hydreigon', 'grafaiai', 'alcremierainbowswirl', 'gogoat', 'okidogi']","['hippowdon', 'falinks', 'golduck', 'regieleki', 'tsareena', 'dialga']"
battle-gen9randombattle-666,RuleBasedPlayer 1,RuleBasedPlayer,21,"['golduck', 'koraidon', 'tinkaton', 'donphan', 'kilowattrel', 'ironhands']","['gholdengo', 'goodra', 'hariyama', 'tinkaton', 'raikou', 'oricoriopau']"
battle-gen9randombattle-667,RuleBasedPlayer 1,RuleBasedPlayer,28,"['zapdos', 'scyther', 'tinkaton', 'diancie', 'terapagos', 'gurdurr']","['alomomola', 'barraskewda', 'thundurus', 'porygonz', 'dugtrioalola', 'vivillonsun']"
battle-gen9randombattle-668,RuleBasedPlayer 1,RuleBasedPlayer,27,"['cinderace', 'taurospaldeablaze', 'whiscash', 'morpeko', 'flapple', 'tornadus']","['dusknoir', 'volcanion', 'zangoose', 'kleavor', 'copperajah', 'toedscruel']"
battle-gen9randombattle-669,RuleBasedPlayer 1,RuleBasedPlayer,25,"['eiscuenoice', 'krookodile', 'braviary', 'glaceon', 'lurantis', 'alomomola']","['volcarona', 'espathra', 'hoopaunbound', 'wugtrio', 'pecharunt', 'ironthorns']"
battle-gen9randombattle-670,RandomPlayer 1,RandomPlayer,43,"['entei', 'gogoat', 'weavile', 'golurk', 'toxapex', 'dugtrio']","['farigiraf', 'dudunsparce', 'oricoriopau', 'emboar', 'rayquaza', 'tinglu']"
battle-gen9randombattle-671,RuleBasedPlayer 1,RuleBasedPlayer,17,"['donphan', 'pawmot', 'ironvaliant', 'cacturne', 'cloyster', 'ceruledge']","['chesnaught', 'irontreads', 'thundurus', 'zebstrika', 'kingdra', 'uxie']"
battle-gen9randombattle-672,RuleBasedPlayer 1,RuleBasedPlayer,41,"['jolteon', 'regieleki', 'bastiodon', 'heracross', 'ninetalesalola', 'politoed']","['bellibolt', 'polteageist', 'leafeon', 'tropius', 'spiritomb', 'umbreon']"
battle-gen9randombattle-673,RuleBasedPlayer 1,RuleBasedPlayer,20,"['komala', 'squawkabillyblue', 'volcarona', 'ironboulder', 'salamence', 'keldeoresolute']","['ninetales', 'mienshao', 'ursaring', 'annihilape', 'cyclizar', 'dugtrio']"
battle-gen9randombattle-674,RuleBasedPlayer 1,RuleBasedPlayer,25,"['polteageist', 'sceptile', 'luxray', 'arceusdark', 'dewgong', 'hydreigon']","['kingambit', 'wugtrio', 'abomasnow', 'bronzong', 'inteleon', 'ironvaliant']"
battle-gen9randombattle-675,RandomPlayer 1,RandomPlayer,42,"['tatsugiri', 'florgesyellow', 'rayquaza', 'sawsbucksummer', 'delphox', 'armarouge']","['wyrdeer', 'clawitzer', 'hitmonlee', 'wochien', 'magmortar', 'mabosstiff']"
battle-gen9randombattle-676,RuleBasedPlayer 1,RuleBasedPlayer,15,"['galvantula', 'slowbro', 'zapdos', 'avalugghisui', 'flapple', 'cinccino']","['rhyperior', 'masquerain', 'armarouge', 'hitmontop', 'hariyama', 'smeargle']"
battle-gen9randombattle-677,RuleBasedPlayer 1,RuleBasedPlayer,27,"['gogoat', 'kleavor', 'greattusk', 'carbink', 'hoopa', 'hatterene']","['trevenant', 'altaria', 'pachirisu', 'gengar', 'zapdosgalar', 'mesprit']"
battle-gen9randombattle-678,RuleBasedPlayer 1,RuleBasedPlayer,57,"['dragonite', 'copperajah', 'zapdos', 'brambleghast', 'cobalion', 'necrozmadawnwings']","['scizor', 'lokix', 'banette', 'copperajah', 'umbreon', 'misdreavus']"
battle-gen9randombattle-679,RuleBasedPlayer 1,RuleBasedPlayer,35,"['copperajah', 'pawmot', 'volbeat', 'mimikyubusted', 'delibird', 'meowstic']","['kricketune', 'azumarill', 'cetitan', 'hitmonlee', 'raikou', 'vespiquen']"
battle-gen9randombattle-680,RuleBasedPlayer 1,RuleBasedPlayer,37,"['dedenne', 'incineroar', 'grimmsnarl', 'lurantis', 'kommoo', 'amoonguss']","['salazzle', 'medicham', 'lurantis', 'noctowl', 'crabominable', 'metagross']"
battle-gen9randombattle-681,RuleBasedPlayer 1,RuleBasedPlayer,61,"['alomomola', 'magearna', 'magmortar', 'klefki', 'pelipper', 'kleavor']","['registeel', 'talonflame', 'cetitan', 'cramorant', 'crabominable', 'diancie']"
battle-gen9randombattle-682,RuleBasedPlayer 1,RuleBasedPlayer,30,"['dedenne', 'sneasler', 'gougingfire', 'meloetta', 'mew', 'cetitan']","['kingambit', 'rotomfrost', 'baxcalibur', 'miraidon', 'enamorus', 'lurantis']"
battle-gen9randombattle-683,RuleBasedPlayer 1,RuleBasedPlayer,26,"['clawitzer', 'mesprit', 'zapdos', 'glaceon', 'salazzle', 'poliwrath']","['ambipom', 'irontreads', 'rayquaza', 'grafaiai', 'suicune', 'slowkinggalar']"
battle-gen9randombattle-684,RandomPlayer 1,RandomPlayer,19,"['malamar', 'samurotthisui', 'minun', 'staraptor', 'perrserker', 'latios']","['illumise', 'stonjourner', 'sneasler', 'galvantula', 'plusle']"
battle-gen9randombattle-685,RuleBasedPlayer 1,RuleBasedPlayer,21,"['ironjugulis', 'basculegion', 'magcargo', 'espeon', 'greedent', 'brutebonnet']","['espeon', 'rillaboom', 'giratina', 'zekrom', 'toxapex', 'arcanine']"
battle-gen9randombattle-686,RuleBasedPlayer 1,RuleBasedPlayer,45,"['ambipom', 'darkrai', 'tinkaton', 'irontreads', 'hydrapple', 'talonflame']","['vaporeon', 'skarmory', 'ariados', 'sunflora', 'swampert', 'arbok']"
battle-gen9randombattle-687,RandomPlayer 1,RandomPlayer,64,"['masquerain', 'samurott', 'archaludon', 'tornadus', 'grafaiai', 'klefki']","['noctowl', 'greninja', 'sceptile', 'vivillongarden', 'spiritomb', 'pyroar']"
battle-gen9randombattle-688,RuleBasedPlayer 1,RuleBasedPlayer,33,"['gastrodoneast', 'zamazentacrowned', 'swalot', 'reuniclus', 'mewtwo', 'mukalola']","['torterra', 'electivire', 'chiyu', 'wyrdeer', 'raichualola', 'azumarill']"
battle-gen9randombattle-689,RuleBasedPlayer 1,RuleBasedPlayer,25,"['wigglytuff', 'lunala', 'trevenant', 'mew', 'dedenne', 'zamazentacrowned']","['gumshoos', 'kricketune', 'gardevoir', 'lucario', 'vigoroth', 'hitmontop']"
battle-gen9randombattle-690,RuleBasedPlayer 1,RuleBasedPlayer,18,"['weezing', 'miraidon', 'infernape', 'bombirdier', 'squawkabillywhite', 'mew']","['tatsugiri', 'abomasnow', 'toxapex', 'taurospaldeacombat', 'heracross', 'gardevoir']"
battle-gen9randombattle-691,RuleBasedPlayer 1,RuleBasedPlayer,43,"['raichualola', 'appletun', 'chiyu', 'lurantis', 'armarouge', 'oinkologne']","['zarudedada', 'slaking', 'venomoth', 'toxapex', 'mewtwo', 'tinglu']"
battle-gen9randombattle-692,RuleBasedPlayer 1,RuleBasedPlayer,18,"['cinderace', 'tsareena', 'dachsbun', 'toedscruel', 'houndstone', 'grumpig']","['kommoo', 'hatterene', 'araquanid', 'grafaiai', 'regieleki', 'malamar']"
battle-gen9randombattle-693,RuleBasedPlayer 1,RuleBasedPlayer,23,"['sylveon', 'uxie', 'cinderace', 'electrodehisui', 'tsareena', 'oinkologne']","['raichualola', 'glastrier', 'illumise', 'koraidon', 'regidrago', 'ironboulder']"
battle-gen9randombattle-694,RuleBasedPlayer 1,RuleBasedPlayer,25,"['abomasnow', 'brutebonnet', 'venomoth', 'reshiram', 'fluttermane', 'deoxysspeed']","['dragonite', 'garganacl', 'florgesblue', 'taurospaldeacombat', 'ursalunabloodmoon', 'umbreon']"
battle-gen9randombattle-695,RandomPlayer 1,RandomPlayer,37,"['samurotthisui', 'azumarill', 'golem', 'flamigo', 'hypno', 'hitmontop']","['sylveon', 'sableye', 'quagsire', 'glaceon', 'archaludon', 'ironjugulis']"
battle-gen9randombattle-696,RuleBasedPlayer 1,RuleBasedPlayer,32,"['tatsugiri', 'arboliva', 'cacturne', 'lycanrocmidnight', 'sylveon', 'qwilfishhisui']","['lumineon', 'komala', 'hitmonlee', 'krookodile', 'porygon2', 'heracross']"
battle-gen9randombattle-697,RuleBasedPlayer 1,RuleBasedPlayer,44,"['chimecho', 'vespiquen', 'luxray', 'ironleaves', 'politoed', 'stonjourner']","['umbreon', 'garganacl', 'dudunsparcethreesegment', 'inteleon', 'corviknight', 'lilligant']"
battle-gen9randombattle-698,RuleBasedPlayer 1,RuleBasedPlayer,34,"['duraludon', 'feraligatr', 'serperior', 'rotomfan', 'landorus', 'slowbrogalar']","['moltresgalar', 'jirachi', 'ursaluna', 'toxicroak', 'arceusghost', 'swalot']"
battle-gen9randombattle-699,RuleBasedPlayer 1,RuleBasedPlayer,54,"['oranguru', 'mausholdfour', 'venomoth', 'empoleon', 'comfey', 'scrafty']","['wochien', 'cobalion', 'alomomola', 'greedent', 'metagross', 'mew']"
battle-gen9randombattle-700,RuleBasedPlayer 1,RuleBasedPlayer,27,"['ironvaliant', 'gurdurr', 'flareon', 'ironboulder', 'pyroar', 'chimecho']","['uxie', 'chiyu', 'tentacruel', 'dragonite', 'regice', 'perrserker']"
battle-gen9randombattle-701,RandomPlayer 1,RandomPlayer,37,"['leafeon', 'zamazentacrowned', 'ogerponcornerstone', 'drednaw', 'girafarig', 'luxray']","['vigoroth', 'kilowattrel', 'persian', 'revavroom', 'donphan', 'mimikyu']"
battle-gen9randombattle-702,RuleBasedPlayer 1,RuleBasedPlayer,65,"['jirachi', 'screamtail', 'grimmsnarl', 'spidops', 'gogoat', 'dragapult']","['raichualola', 'heatran', 'smeargle', 'entei', 'volbeat', 'ogerpon']"
battle-gen9randombattle-703,RuleBasedPlayer 1,RuleBasedPlayer,25,"['arceusghost', 'ogerponhearthflame', 'ninetalesalola', 'minioryellow', 'toedscruel', 'hitmontop']","['crawdaunt', 'leafeon', 'rayquaza', 'probopass', 'armarouge', 'chiyu']"
battle-gen9randombattle-704,RuleBasedPlayer 1,RuleBasedPlayer,26,"['pincurchin', 'gliscor', 'roaringmoon', 'infernape', 'lilliganthisui', 'incineroar']","['cloyster', 'suicune', 'sinistcha', 'glalie', 'pincurchin', 'houndoom']"
battle-gen9randombattle-705,RuleBasedPlayer 1,RuleBasedPlayer,36,"['arcaninehisui', 'munkidori', 'umbreon', 'necrozma', 'snorlax', 'moltresgalar']","['dachsbun', 'regieleki', 'mabosstiff', 'amoonguss', 'rabsca', 'golurk']"
battle-gen9randombattle-706,RuleBasedPlayer 1,RuleBasedPlayer,25,"['sinistchamasterpiece', 'dusknoir', 'gumshoos', 'groudon', 'zamazenta', 'glastrier']","['lilligant', 'charizard', 'malamar', 'swampert', 'kricketune', 'lunala']"
battle-gen9randombattle-707,RuleBasedPlayer 1,RuleBasedPlayer,28,"['froslass', 'stonjourner', 'flamigo', 'klawf', 'leafeon', 'taurospaldeacombat']","['lumineon', 'perrserker', 'dragapult', 'excadrill', 'enamorus', 'exeggutor']"
battle-gen9randombattle-708,RuleBasedPlayer 1,RuleBasedPlayer,22,"['zarude', 'hooh', 'kyogre', 'basculinbluestriped', 'dragalge', 'girafarig']","['spectrier', 'sudowoodo', 'houndstone', 'pachirisu', 'empoleon', 'wugtrio']"
battle-gen9randombattle-709,RuleBasedPlayer 1,RuleBasedPlayer,38,"['incineroar', 'indeedeef', 'gothitelle', 'gurdurr', 'lucario', 'politoed']","['lapras', 'arceusfighting', 'brutebonnet', 'granbull', 'slowkinggalar', 'hitmontop']"
battle-gen9randombattle-710,RuleBasedPlayer 1,RuleBasedPlayer,40,"['ceruledge', 'scovillain', 'regirock', 'jolteon', 'whiscash', 'trevenant']","['dewgong', 'luvdisc', 'jirachi', 'salazzle', 'hippowdon', 'munkidori']"
battle-gen9randombattle-711,RuleBasedPlayer 1,RuleBasedPlayer,79,"['altaria', 'miraidon', 'volbeat', 'virizion', 'bastiodon', 'garganacl']","['dondozo', 'ironleaves', 'greedent', 'politoed', 'ursaluna', 'ribombee']"
battle-gen9randombattle-712,RuleBasedPlayer 1,RuleBasedPlayer,31,"['brutebonnet', 'revavroom', 'dragapult', 'alcremiematchacream', 'kleavor', 'staraptor']","['lapras', 'delphox', 'mightyena', 'typhlosion', 'giratinaorigin', 'pawmot']"
battle-gen9randombattle-713,RuleBasedPlayer 1,RuleBasedPlayer,26,"['swanna', 'hitmonchan', 'typhlosion', 'azumarill', 'sawsbuckautumn', 'glaceon']","['urshifurapidstrike', 'toxicroak', 'kleavor', 'gengar', 'reshiram', 'giratinaorigin']"
battle-gen9randombattle-714,RuleBasedPlayer 1,RuleBasedPlayer,20,"['gumshoos', 'stonjourner', 'alomomola', 'scyther', 'palkia', 'comfey']","['arboliva', 'bellossom', 'archaludon', 'meloetta', 'cramorant', 'gastrodon']"
battle-gen9randombattle-715,RuleBasedPlayer 1,RuleBasedPlayer,30,"['dialgaorigin', 'moltresgalar', 'palossand', 'arceusfighting', 'armarouge', 'giratina']","['bruxish', 'persian', 'coalossal', 'empoleon', 'raikou', 'oranguru']"
battle-gen9randombattle-716,RuleBasedPlayer 1,RuleBasedPlayer,22,"['glastrier', 'araquanid', 'calyrexice', 'tatsugiristretchy', 'necrozmadawnwings', 'appletun']","['polteageistantique', 'luvdisc', 'annihilape', 'tornadus', 'greedent', 'toedscruel']"
battle-gen9randombattle-717,RandomPlayer 1,RandomPlayer,31,"['gardevoir', 'toucannon', 'morpeko', 'hitmonchan', 'quaquaval', 'lycanrocdusk']","['krookodile', 'blissey', 'gurdurr', 'ragingbolt', 'venomoth', 'magearna']"
battle-gen9randombattle-718,RuleBasedPlayer 1,RuleBasedPlayer,30,"['lokix', 'cloyster', 'keldeoresolute', 'forretress', 'espeon', 'sawsbuckwinter']","['arceusflying', 'alcremielemoncream', 'moltres', 'toedscruel', 'basculin', 'klefki']"
battle-gen9randombattle-719,RuleBasedPlayer 1,RuleBasedPlayer,16,"['plusle', 'poliwrath', 'blissey', 'grumpig', 'malamar', 'swanna']","['chansey', 'scrafty', 'misdreavus', 'mismagius', 'gumshoos', 'eelektross']"
battle-gen9randombattle-720,RuleBasedPlayer 1,RuleBasedPlayer,74,"['sudowoodo', 'dewgong', 'drednaw', 'forretress', 'brambleghast', 'armarouge']","['diancie', 'golurk', 'tinglu', 'gengar', 'sneasler', 'volbeat']"
battle-gen9randombattle-721,RuleBasedPlayer 1,RuleBasedPlayer,33,"['cloyster', 'braviaryhisui', 'dragapult', 'wugtrio', 'ditto', 'victreebel']","['tatsugiri', 'inteleon', 'eiscuenoice', 'oinkologne', 'zapdosgalar', 'deoxysspeed']"
battle-gen9randombattle-722,RuleBasedPlayer 1,RuleBasedPlayer,29,"['ironbundle', 'meganium', 'donphan', 'golem', 'duraludon', 'hariyama']","['gallade', 'rhydon', 'sandslashalola', 'vileplume', 'ariados', 'espeon']"
battle-gen9randombattle-723,RuleBasedPlayer 1,RuleBasedPlayer,23,"['gallade', 'perrserker', 'leavanny', 'ironhands', 'plusle', 'goodra']","['kricketune', 'flareon', 'duraludon', 'munkidori', 'exeggutor', 'breloom']"
battle-gen9randombattle-724,RuleBasedPlayer 1,RuleBasedPlayer,36,"['blastoise', 'taurospaldeaaqua', 'enamorus', 'whimsicott', 'forretress', 'crabominable']","['skeledirge', 'oricorio', 'meowscarada', 'palossand', 'kingdra', 'florgeswhite']"
battle-gen9randombattle-725,RuleBasedPlayer 1,RuleBasedPlayer,50,"['pyroar', 'rampardos', 'scovillain', 'clawitzer', 'noivern', 'grimmsnarl']","['klefki', 'delibird', 'altaria', 'oinkologne', 'carbink', 'kingambit']"
battle-gen9randombattle-726,RuleBasedPlayer 1,RuleBasedPlayer,33,"['lunala', 'registeel', 'sawsbucksummer', 'misdreavus', 'kricketune', 'dewgong']","['victreebel', 'hariyama', 'sandaconda', 'heracross', 'staraptor', 'sudowoodo']"
battle-gen9randombattle-727,RuleBasedPlayer 1,RuleBasedPlayer,24,"['excadrill', 'zangoose', 'palkia', 'toxtricity', 'persian', 'gardevoir']","['bellossom', 'dedenne', 'feraligatr', 'magmortar', 'staraptor', 'tropius']"
battle-gen9randombattle-728,RuleBasedPlayer 1,RuleBasedPlayer,46,"['sableye', 'pachirisu', 'magearnaoriginal', 'camerupt', 'regice', 'articunogalar']","['ribombee', 'donphan', 'cloyster', 'cobalion', 'florgeswhite', 'jirachi']"
battle-gen9randombattle-729,RuleBasedPlayer 1,RuleBasedPlayer,22,"['ariados', 'cloyster', 'lycanrocdusk', 'entei', 'hitmontop', 'bruxish']","['skuntank', 'ironthorns', 'pyroar', 'hypno', 'meowscarada', 'veluza']"
battle-gen9randombattle-730,RuleBasedPlayer 1,RuleBasedPlayer,25,"['drifblim', 'ampharos', 'taurospaldeacombat', 'blaziken', 'scovillain', 'swalot']","['cinccino', 'manaphy', 'squawkabillyblue', 'cramorant', 'weavile', 'eternatus']"
battle-gen9randombattle-731,RuleBasedPlayer 1,RuleBasedPlayer,39,"['ogerponcornerstone', 'noctowl', 'ninetales', 'hydrapple', 'skeledirge', 'pincurchin']","['gliscor', 'salazzle', 'meloetta', 'sylveon', 'entei', 'regidrago']"
battle-gen9randombattle-732,RuleBasedPlayer 1,RuleBasedPlayer,25,"['ampharos', 'komala', 'slowbro', 'electrodehisui', 'feraligatr', 'bellossom']","['yanmega', 'sawsbuckwinter', 'weavile', 'clodsire', 'passimian', 'kingdra']"
